@relation input_channel_1

@attribute channel_1_0 numeric
@attribute channel_1_1 numeric
@attribute channel_1_2 numeric
@attribute channel_1_3 numeric
@attribute channel_1_4 numeric
@attribute channel_1_5 numeric
@attribute channel_1_6 numeric
@attribute channel_1_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
92,81,39,0,13,56,100,75,8
98,100,72,52,32,3,0,19,3
100,82,56,27,0,0,16,8,6
73,100,87,51,22,2,4,0,2
100,82,42,0,18,56,92,90,8
88,65,87,100,67,31,0,7,9
100,75,35,35,34,67,27,0,4
64,77,100,99,72,45,19,0,1
92,100,81,40,0,13,42,50,7
87,100,84,50,23,2,3,0,2
76,41,0,11,47,90,100,67,0
94,69,28,0,7,44,83,100,0
100,85,59,30,0,5,34,25,6
75,100,79,41,0,25,66,91,8
81,100,87,60,70,47,12,0,9
35,53,75,100,80,54,27,0,1
98,100,81,55,32,4,0,1,5
91,57,22,0,39,81,100,98,5
72,100,77,42,0,2,45,76,8
73,100,66,30,13,10,0,34,2
73,41,0,7,49,90,100,75,8
52,73,100,85,51,16,0,6,1
23,46,87,100,57,23,0,22,8
85,77,83,100,55,10,0,2,1
94,95,45,0,10,58,100,75,0
100,81,51,18,0,25,38,20,6
100,87,62,36,31,54,27,0,4
90,100,74,55,42,13,0,10,3
91,100,89,53,50,32,4,0,5
97,100,77,38,0,34,40,37,7
100,76,47,16,0,24,44,23,6
89,100,74,37,2,0,30,38,7
66,83,100,85,64,42,21,0,1
61,82,100,95,71,47,23,0,1
86,100,78,57,36,10,0,0,3
92,100,83,41,0,9,37,45,7
83,100,77,57,40,11,0,11,3
78,100,87,58,50,19,0,11,3
92,100,81,56,35,16,10,0,2
93,100,74,85,53,20,0,8,9
98,100,60,15,0,27,38,5,6
79,59,39,0,14,55,89,100,5
6,48,91,100,59,31,0,2,8
89,55,21,0,30,62,95,100,8
96,60,19,0,25,65,100,85,0
97,100,80,42,53,28,0,5,5
32,50,76,100,84,55,27,0,1
92,69,52,3,0,43,86,100,5
82,44,3,0,34,64,100,95,8
60,100,95,47,15,0,5,3,2
100,92,58,21,0,20,34,15,6
70,100,72,38,5,0,4,10,1
100,100,62,32,10,7,1,0,2
88,100,70,31,0,11,46,85,0
72,100,77,42,12,0,3,3,2
80,100,99,69,49,18,0,9,3
87,100,96,65,55,26,0,3,3
100,67,70,80,33,0,8,12,1
55,77,100,95,71,47,23,0,1
76,100,78,50,25,3,0,2,2
100,72,41,38,44,73,36,0,4
98,100,55,40,58,89,46,0,4
100,69,20,0,16,61,100,96,0
63,100,78,34,0,13,23,11,2
61,71,86,100,77,52,26,0,1
69,37,0,4,41,75,100,83,8
100,90,56,20,0,22,27,4,6
100,53,47,0,17,80,96,94,5
71,71,100,45,36,0,51,26,8
76,100,87,62,43,13,0,8,3
100,78,53,28,36,51,25,0,4
91,100,100,86,64,32,0,1,5
55,82,100,65,29,0,4,5,1
94,68,34,0,26,69,98,100,5
100,85,74,37,0,12,31,37,7
90,100,64,80,83,43,9,0,9
87,100,100,76,52,30,13,0,3
100,79,52,22,15,31,19,0,6
73,100,98,55,12,7,3,0,1
94,51,47,0,3,56,97,100,5
97,100,70,34,0,1,28,14,6
100,82,57,29,0,1,20,7,6
55,46,6,0,30,73,100,93,0
94,57,47,0,4,64,100,95,5
100,81,51,19,0,19,44,47,6
78,100,86,42,7,0,18,3,2
100,81,55,28,24,45,27,0,4
100,77,48,38,55,57,28,0,4
100,74,46,35,35,53,27,0,4
76,100,91,52,13,7,2,0,1
100,98,54,15,0,39,73,94,8
94,100,100,58,14,0,27,19,7
93,100,84,43,0,22,46,51,7
100,71,44,37,37,63,29,0,4
90,60,17,0,27,69,100,72,0
100,59,74,82,22,0,1,0,1
66,79,100,86,63,42,20,0,1
100,64,23,0,18,56,91,81,0
92,100,100,83,63,40,17,0,3
71,100,91,55,22,0,3,9,2
87,100,65,37,14,9,5,0,2
81,100,82,65,52,16,1,0,9
81,100,69,37,9,3,0,2,2
66,100,77,40,13,15,5,0,2
80,50,0,10,50,100,92,59,0
91,100,83,60,39,22,4,0,3
95,100,82,50,19,0,27,37,7
80,100,73,38,14,3,0,0,2
89,100,71,34,0,17,47,71,8
92,62,82,100,75,47,0,5,9
100,78,43,37,43,70,36,0,4
100,82,51,19,0,18,40,22,6
98,76,100,74,81,33,0,4,9
66,100,99,61,23,0,3,2,1
42,55,77,100,77,52,26,0,1
100,65,79,96,55,44,0,23,9
94,95,56,27,0,26,64,100,8
85,58,34,0,28,69,93,100,5
50,63,83,100,75,50,24,0,1
100,75,40,29,60,70,35,0,4
100,81,39,3,0,22,63,73,0
69,100,83,47,18,0,9,2,2
64,82,99,100,75,50,24,0,1
100,99,73,84,76,47,20,0,9
79,100,99,75,52,28,11,0,3
88,100,84,60,37,12,0,3,3
77,100,71,35,8,19,17,0,2
80,100,81,59,35,9,0,4,3
100,75,47,35,50,56,28,0,4
87,100,85,43,0,18,42,50,7
91,100,65,33,6,13,3,0,2
52,48,71,100,91,57,22,0,9
80,100,91,60,44,25,0,6,3
100,81,45,46,66,90,44,0,4
99,51,6,0,37,83,100,80,0
82,39,0,15,59,100,95,53,0
90,98,100,52,0,18,40,47,7
87,100,75,53,43,18,0,3,3
82,100,94,65,41,18,1,0,2
66,100,74,34,0,15,9,3,2
90,55,73,100,46,0,11,23,8
92,100,98,80,54,18,0,13,5
85,100,64,27,0,31,62,91,8
60,80,100,97,72,47,22,0,1
100,60,21,14,40,86,50,0,4
90,88,41,0,10,55,100,94,0
100,71,39,11,11,28,18,0,6
100,61,27,28,52,90,45,0,4
76,100,67,33,10,17,14,0,2
77,100,99,64,30,2,0,6,2
99,100,80,41,0,18,36,39,7
100,80,53,32,40,56,28,0,4
99,63,21,0,36,82,100,83,5
100,95,73,61,39,12,0,7,3
94,100,77,44,13,0,29,36,7
68,100,93,52,12,0,34,38,7
80,100,70,39,13,9,5,0,2
95,100,60,22,0,33,65,94,8
51,64,85,100,75,51,25,0,1
71,100,75,39,9,8,0,2,2
78,100,67,39,32,22,7,0,2
97,90,61,72,100,67,33,0,9
88,100,86,51,19,0,2,10,2
100,72,40,18,30,58,30,0,4
85,100,71,43,17,4,1,0,2
74,100,74,37,0,12,39,43,7
98,74,57,0,22,85,100,100,5
78,76,100,98,69,42,18,0,9
88,100,67,47,32,7,0,5,3
77,100,74,52,76,38,0,0,9
75,100,94,67,43,20,2,0,2
75,48,16,0,11,39,70,100,0
100,69,32,0,18,56,95,98,0
80,62,28,0,26,70,100,98,5
52,0,2,63,37,100,92,73,8
100,72,42,31,36,62,31,0,4
77,100,87,54,26,11,4,0,2
96,63,37,0,14,54,93,100,5
100,77,41,34,64,67,34,0,4
96,100,88,61,42,27,7,0,3
83,39,0,11,51,94,100,62,0
88,59,100,65,43,0,42,47,8
97,90,45,3,0,45,89,100,8
51,59,79,100,78,52,25,0,1
84,100,68,34,13,9,5,0,2
61,62,81,100,80,53,26,0,1
96,100,75,53,32,11,5,0,2
88,57,17,0,38,68,100,100,8
96,67,34,0,26,72,100,99,5
72,100,73,35,8,0,3,8,2
86,60,45,0,20,70,98,100,5
92,100,98,57,14,0,33,42,7
94,100,94,51,0,9,32,20,7
88,65,24,0,24,63,100,93,0
85,100,95,63,36,16,0,9,3
69,95,100,74,75,57,28,0,9
77,100,98,69,46,13,0,4,3
100,89,61,58,76,55,28,0,4
87,100,70,68,99,66,33,0,9
71,100,76,37,0,11,31,33,7
100,82,49,24,26,51,31,0,4
66,64,53,26,0,52,91,100,5
100,85,60,33,5,0,22,17,6
81,79,96,100,74,49,23,0,1
95,100,97,47,0,5,39,48,7
100,79,49,43,66,59,29,0,4
84,34,0,19,67,100,70,24,0
96,100,74,90,71,31,0,3,9
86,94,52,14,0,39,78,100,8
75,98,100,75,51,27,9,0,3
67,100,75,37,0,10,52,86,8
100,55,59,2,0,66,99,98,5
100,79,42,38,59,87,43,0,4
99,100,69,35,0,3,28,37,7
83,100,92,78,43,31,5,0,5
91,85,45,44,82,100,50,0,4
83,53,8,0,30,75,100,72,0
86,100,70,39,13,4,2,0,2
98,73,39,0,9,50,90,100,8
100,93,68,41,11,0,25,35,6
40,53,64,79,100,73,38,0,1
81,100,75,47,46,17,0,9,3
100,91,62,28,0,15,45,49,6
86,55,77,100,81,49,10,0,9
100,79,53,33,32,37,28,0,4
85,100,97,68,38,8,1,0,5
61,27,0,20,46,79,100,74,8
95,100,67,29,0,16,50,90,0
89,64,46,0,1,52,93,100,5
100,100,76,46,15,0,27,46,6
71,65,23,0,42,75,100,91,8
29,51,76,100,80,53,26,0,1
79,100,77,44,17,22,20,0,2
100,89,65,36,4,0,26,31,6
100,69,37,3,0,26,34,13,6
100,70,100,52,7,0,8,13,1
89,100,78,52,33,7,0,3,3
97,68,39,0,25,77,97,100,5
80,100,65,33,0,22,59,97,8
80,100,93,53,20,0,10,1,2
92,100,91,52,5,0,38,38,7
69,100,95,68,69,46,17,0,9
84,100,69,38,10,12,14,0,2
100,90,57,52,79,63,31,0,4
100,68,35,16,18,37,33,0,4
100,77,46,22,29,35,31,0,4
100,85,72,81,48,16,0,5,9
83,100,86,61,35,9,0,0,3
100,73,44,14,0,17,36,20,6
100,86,57,28,0,9,29,30,7
70,25,0,18,61,100,100,58,0
90,100,76,98,61,16,0,10,9
89,100,71,53,60,65,33,0,4
78,100,81,57,39,9,0,17,3
96,59,41,0,21,77,98,100,5
100,73,44,44,51,78,38,0,4
79,71,100,90,62,68,41,0,9
100,81,48,33,39,66,34,0,4
85,100,71,36,0,3,30,26,6
68,83,100,80,60,40,19,0,1
76,100,75,39,16,31,17,0,2
86,100,92,73,62,38,7,0,5
34,55,77,100,78,51,26,0,1
78,57,13,0,23,69,100,91,0
87,100,65,75,70,31,0,9,9
73,30,0,6,44,85,100,67,0
96,50,0,3,48,97,100,54,0
78,100,79,52,41,11,0,20,3
100,73,46,30,30,53,27,0,4
100,84,59,40,49,47,24,0,4
80,46,7,0,33,76,100,75,0
84,100,98,72,50,31,8,0,3
92,100,88,67,45,23,7,0,3
73,84,100,92,69,46,22,0,1
70,100,86,65,73,37,6,0,9
100,82,57,28,0,14,39,30,6
99,100,57,21,14,15,0,12,2
75,100,82,84,64,23,0,5,9
80,100,64,80,76,35,0,8,9
74,100,53,15,0,20,11,0,2
100,52,73,28,0,46,94,99,5
91,100,96,54,50,21,0,14,5
94,59,17,0,25,66,100,98,0
92,100,86,65,39,13,1,0,3
100,75,50,41,57,49,24,0,4
72,100,64,33,0,5,41,68,8
95,100,80,55,35,12,8,0,2
83,55,31,0,35,73,97,100,5
100,84,58,27,0,10,38,42,6
90,100,79,40,0,1,30,31,7
100,63,30,47,77,75,38,0,4
94,100,68,35,5,0,34,68,8
100,87,58,28,2,0,16,5,6
74,100,88,60,34,18,0,4,3
76,45,7,0,40,81,98,100,5
96,100,72,36,0,13,34,37,7
59,36,0,20,65,100,84,41,0
67,87,100,84,74,54,24,0,9
59,70,91,100,75,50,25,0,1
100,82,56,25,0,2,16,9,6
65,81,100,90,67,45,22,0,1
100,79,47,42,64,60,30,0,4
93,100,72,35,0,2,28,32,7
96,90,73,100,64,19,0,20,9
52,76,100,91,66,40,15,0,1
100,78,55,32,24,44,24,0,4
100,100,64,27,0,10,42,60,6
99,99,100,99,78,52,25,0,7
64,100,98,58,26,4,4,0,2
87,100,71,40,19,19,16,0,2
100,89,62,43,43,66,33,0,4
93,100,90,63,39,17,0,4,2
100,68,36,0,35,81,99,97,5
65,100,69,36,0,15,54,86,8
85,100,73,49,31,5,0,15,3
100,79,53,26,0,2,25,25,6
93,100,73,51,46,12,0,13,5
91,100,99,86,57,39,9,0,5
76,91,100,80,60,40,20,0,1
100,91,54,15,0,36,63,87,8
100,73,81,80,52,23,0,2,9
90,82,39,0,23,54,90,100,8
100,81,53,32,49,53,27,0,4
67,100,89,55,70,50,9,0,9
58,86,100,60,21,0,3,8,1
86,100,74,62,86,66,32,0,9
100,77,52,23,0,14,35,27,6
100,80,71,77,49,19,0,2,9
98,67,78,100,79,71,33,0,9
100,93,60,33,41,57,32,0,4
100,77,47,29,35,58,30,0,4
91,80,34,0,8,50,92,100,0
96,77,36,0,4,43,82,100,0
85,100,82,53,39,20,0,3,3
100,76,53,35,41,48,24,0,4
80,100,77,39,0,25,39,41,7
100,75,52,50,66,46,20,0,4
69,100,85,45,16,8,7,0,2
100,76,42,5,0,34,37,10,6
71,71,92,100,74,45,19,0,9
100,59,35,0,29,86,96,96,5
92,63,8,0,37,86,100,56,0
67,36,4,0,38,73,87,100,5
100,77,44,9,0,31,49,36,6
100,84,47,5,0,45,90,94,8
100,79,48,16,0,15,30,23,6
40,65,85,100,82,56,29,0,1
100,89,75,60,44,29,13,0,1
100,67,27,0,27,66,92,74,0
88,100,99,87,70,45,12,0,5
100,64,24,0,18,49,84,90,0
81,62,77,100,68,31,0,12,9
100,76,51,23,0,10,26,22,6
91,97,100,85,62,41,21,0,7
100,75,49,22,1,0,22,16,6
26,0,5,43,86,100,88,52,0
100,86,60,29,0,9,32,35,6
78,100,93,51,9,0,1,2,1
99,72,36,0,25,73,100,98,5
86,50,12,0,25,62,89,100,5
89,58,22,0,40,79,96,100,5
100,100,74,30,0,44,50,54,7
100,80,55,48,68,57,29,0,4
100,100,75,43,10,0,14,12,6
96,69,41,0,25,71,96,100,5
86,100,63,28,5,8,1,0,2
100,52,99,89,34,2,0,0,1
100,94,55,15,0,29,34,37,7
90,100,68,34,0,16,40,44,7
82,95,62,29,0,33,68,100,8
93,55,74,100,50,3,1,0,1
87,69,100,83,59,52,10,0,9
100,81,54,43,34,57,36,0,4
70,100,87,48,16,10,10,0,2
66,100,89,51,18,12,8,0,2
63,100,76,36,1,1,3,0,2
100,94,66,38,34,56,28,0,4
100,57,88,95,62,60,10,0,9
81,58,82,100,81,55,20,0,9
99,72,38,0,18,58,100,95,8
92,64,28,0,32,55,91,100,8
100,92,65,33,0,2,30,33,6
54,77,100,88,63,38,13,0,1
100,96,97,89,71,48,23,0,7
91,100,71,35,0,4,34,15,6
69,100,92,60,74,68,32,0,9
62,100,87,48,73,63,20,0,9
44,55,78,100,80,52,24,0,1
96,68,40,0,18,73,100,96,5
93,100,71,39,8,9,26,0,6
61,82,100,93,71,47,24,0,1
68,44,7,0,36,68,100,74,8
70,100,84,49,20,0,9,22,2
100,80,52,22,0,6,31,31,6
63,76,100,75,35,0,16,46,8
59,63,82,100,80,54,27,0,1
78,100,73,38,0,11,49,82,8
100,85,78,84,52,23,0,2,9
11,53,100,98,53,24,0,15,8
100,84,69,86,60,35,13,0,9
67,94,100,75,44,14,0,5,3
82,100,76,36,0,11,38,43,7
100,98,80,51,22,0,28,43,7
100,90,70,47,19,0,21,30,6
68,100,82,40,13,4,3,0,2
100,82,52,20,3,19,20,0,6
57,63,82,100,80,53,27,0,1
84,51,7,0,27,70,100,99,0
100,88,64,36,5,0,23,25,6
88,100,80,58,43,21,3,0,3
100,86,61,30,0,7,33,27,6
100,89,55,22,0,28,58,89,8
59,78,100,77,51,24,0,2,1
100,79,49,16,0,14,21,12,6
100,80,34,0,28,75,99,71,0
53,75,100,99,73,46,19,0,1
71,100,79,51,17,0,25,21,6
86,100,70,35,0,32,45,41,7
84,100,83,60,36,12,0,3,3
100,87,57,61,75,62,31,0,4
89,25,0,49,100,78,62,22,0
100,94,61,34,12,0,2,0,2
90,100,66,33,0,16,57,84,8
95,84,100,90,62,27,3,0,9
80,100,83,57,42,22,1,0,3
94,66,100,100,85,50,1,0,9
95,94,100,92,61,32,7,0,2
94,99,100,67,26,0,39,50,7
90,100,93,54,14,0,19,27,7
89,100,51,0,13,32,40,46,7
91,97,100,93,69,47,24,0,7
54,76,100,82,57,33,9,0,1
100,72,57,67,86,66,32,0,4
84,100,75,39,16,27,14,0,2
79,100,81,60,42,19,5,0,3
100,65,43,12,0,47,93,98,5
5,35,63,88,100,68,35,0,1
42,71,100,74,37,0,0,2,1
100,84,58,28,0,4,27,27,6
100,90,67,43,15,0,16,27,6
78,100,80,50,23,0,1,5,2
98,100,99,65,33,0,18,41,7
81,100,83,65,85,64,32,0,9
93,71,34,0,29,63,100,98,8
100,81,58,33,7,0,18,17,6
100,91,72,93,66,35,11,0,9
90,100,97,80,70,44,15,0,5
82,67,28,0,8,46,82,100,0
59,26,0,19,49,85,100,70,8
58,78,100,69,38,7,0,4,1
100,77,55,33,42,45,22,0,4
31,51,76,100,77,51,26,0,1
77,64,5,0,49,100,93,28,0
64,96,61,27,0,30,66,100,8
78,100,97,72,43,16,0,6,2
93,100,63,23,0,30,34,34,7
69,100,82,41,0,3,44,74,8
79,100,71,70,54,18,0,9,9
91,100,87,44,0,5,36,35,7
74,100,79,52,40,12,0,14,3
44,58,79,100,93,63,32,0,1
100,95,72,49,26,0,2,20,6
100,79,49,18,0,15,25,3,6
80,100,73,44,20,19,0,15,2
92,100,67,34,0,24,56,82,8
100,99,97,93,75,51,23,0,7
85,100,93,70,48,35,13,0,3
100,76,33,0,23,65,79,58,0
82,100,91,68,43,25,6,0,3
99,100,72,56,31,7,0,6,3
57,69,83,100,87,59,30,0,1
100,99,71,96,91,57,24,0,9
87,57,19,0,35,69,100,79,8
100,83,51,16,9,38,32,0,6
39,59,79,100,88,59,30,0,1
80,100,81,49,22,6,5,0,2
82,100,63,9,0,30,85,97,0
100,91,70,47,22,0,11,15,6
86,100,72,32,0,37,40,38,7
99,98,100,68,34,0,3,22,7
71,100,80,46,24,7,2,0,2
83,61,35,0,15,56,90,100,5
98,100,76,56,52,21,5,0,5
100,84,61,37,30,42,23,0,4
53,42,6,0,34,66,100,84,8
100,78,45,28,38,62,32,0,4
100,78,52,33,37,59,30,0,4
89,48,0,6,47,72,100,84,8
100,94,72,83,85,56,27,0,9
73,100,79,43,6,0,30,52,8
100,76,91,80,62,0,9,64,8
93,100,69,35,4,0,35,35,7
96,100,91,71,49,24,6,0,3
100,83,66,87,67,40,17,0,9
85,100,87,61,44,14,0,8,3
95,67,100,68,18,0,44,44,8
100,88,58,34,30,39,24,0,4
100,86,47,16,33,68,39,0,4
89,100,96,74,66,51,24,0,9
74,100,90,65,66,35,8,0,9
100,91,68,43,15,0,20,24,6
100,95,52,26,0,45,90,71,8
100,76,49,47,57,56,26,0,4
53,85,100,61,24,0,30,56,8
99,100,97,62,16,0,36,40,7
85,100,95,74,57,37,16,0,3
31,59,100,81,52,17,0,26,8
99,100,54,12,0,40,73,94,8
74,100,85,78,72,26,0,15,9
78,100,99,75,50,28,6,0,2
100,97,52,6,0,43,77,99,8
93,100,80,47,18,0,33,30,7
100,79,46,12,0,10,29,16,6
98,100,67,32,0,16,36,46,7
74,100,100,98,80,55,28,0,7
84,100,73,42,19,32,23,0,2
73,95,100,75,49,24,0,2,1
100,100,88,50,10,0,35,38,7
88,48,12,0,35,75,100,95,0
88,100,67,33,0,27,51,58,7
53,84,100,65,29,0,2,6,1
90,54,16,0,31,71,100,75,0
100,100,68,32,0,13,32,10,6
90,100,84,55,30,3,0,4,2
84,73,48,6,0,47,89,100,5
100,77,46,27,42,53,28,0,4
100,83,57,29,0,0,24,11,6
81,100,65,32,0,20,39,48,7
94,80,39,0,0,36,69,100,8
100,81,51,29,43,63,32,0,4
98,100,64,29,2,2,3,0,2
100,85,55,23,0,12,36,25,6
59,80,100,85,55,48,32,0,9
84,100,93,73,51,28,12,0,3
100,97,94,93,76,54,24,0,7
71,36,0,12,57,93,100,60,0
67,98,100,65,39,22,0,1,3
87,78,41,0,13,47,80,100,8
49,9,0,31,71,100,90,63,0
99,71,65,32,0,45,96,100,5
83,100,86,60,43,14,0,16,3
78,100,97,64,30,5,0,2,1
85,100,63,29,16,29,19,0,2
92,68,24,0,16,60,100,93,0
77,100,98,69,44,21,2,0,2
100,79,51,23,0,16,36,23,6
82,100,71,44,20,0,12,16,2
100,78,40,0,1,35,28,3,6
95,86,49,13,0,40,79,100,8
76,100,62,23,0,18,20,16,2
100,81,59,34,9,0,17,17,6
66,100,76,38,0,3,36,62,8
100,83,50,47,46,73,35,0,4
98,100,96,63,31,0,19,32,7
77,100,95,68,43,19,2,0,2
90,75,34,0,0,35,74,100,0
100,88,54,43,42,72,36,0,4
63,100,79,37,3,0,2,1,2
97,100,84,50,15,0,33,38,7
61,100,70,34,0,10,50,76,8
98,100,98,85,63,43,23,0,7
100,70,38,30,34,66,35,0,4
100,75,43,41,38,68,32,0,4
98,69,36,0,16,54,91,100,8
100,65,36,0,8,49,85,89,8
79,100,99,71,46,24,4,0,2
100,88,61,31,0,1,27,19,6
99,59,2,0,47,100,83,28,0
37,82,100,56,17,0,3,3,2
100,83,57,26,0,9,31,39,6
100,83,50,38,52,68,36,0,4
92,91,46,0,9,49,85,100,8
92,49,4,0,31,76,100,83,0
64,78,100,99,71,44,18,0,1
100,84,52,22,23,39,30,0,4
68,100,86,49,20,5,4,0,2
85,46,5,0,25,68,100,92,0
100,93,59,48,63,63,25,0,4
97,100,98,85,62,42,21,0,7
100,66,24,0,14,55,83,85,0
100,78,50,17,0,17,24,17,6
94,31,0,43,100,69,53,28,0
100,75,29,0,18,63,96,88,0
71,100,77,44,12,4,13,0,2
58,71,91,100,75,50,25,0,1
91,70,30,0,24,62,100,85,0
87,100,83,57,40,10,0,12,3
75,100,77,43,15,1,2,0,2
73,100,100,70,38,12,0,6,2
100,98,97,66,48,11,0,26,5
85,100,83,56,38,13,0,2,3
100,74,47,38,48,58,29,0,4
81,70,36,0,22,63,94,100,5
100,80,50,20,5,20,24,0,6
94,64,100,99,85,55,11,0,9
81,100,68,77,55,20,0,8,9
97,63,26,0,28,72,94,100,5
56,77,100,95,72,47,24,0,1
76,100,77,46,23,14,0,13,2
100,68,14,0,35,88,100,51,0
63,100,96,56,24,11,19,0,2
75,100,85,53,68,78,39,0,9
88,100,82,55,34,7,0,10,3
100,89,57,26,0,19,48,73,8
76,100,87,49,18,0,5,10,2
80,37,0,4,44,82,100,62,0
66,82,100,98,73,48,22,0,1
73,100,88,64,78,65,32,0,9
82,100,74,38,2,0,37,41,7
74,100,70,35,0,13,38,24,6
93,100,93,83,48,31,0,12,5
98,100,69,30,0,13,41,41,6
100,79,50,18,0,11,36,29,6
60,100,100,57,15,0,43,75,8
24,47,73,100,82,55,28,0,1
94,100,78,39,0,10,43,43,7
45,54,76,100,79,52,25,0,1
87,100,77,50,39,15,0,14,3
77,52,100,100,44,0,8,12,1
99,100,69,81,95,62,30,0,9
96,100,67,25,0,38,45,48,7
100,99,67,31,0,10,43,52,6
92,100,77,57,45,17,0,2,3
50,64,83,100,83,56,28,0,1
100,83,64,83,74,46,20,0,9
43,64,82,100,86,58,30,0,1
100,87,48,38,50,94,49,0,4
93,74,94,100,49,0,16,60,8
70,94,100,73,46,21,0,1,2
100,70,42,49,64,67,34,0,4
79,100,79,59,64,27,0,0,9
66,84,100,80,60,40,20,0,1
75,100,99,69,44,20,0,1,3
39,52,74,100,87,58,29,0,1
43,61,79,100,76,51,26,0,1
84,62,17,0,26,69,100,88,0
100,74,44,46,78,75,37,0,4
100,64,19,0,22,66,99,88,0
86,100,86,42,0,4,38,43,7
100,82,61,39,35,41,21,0,4
83,100,76,53,36,11,3,0,3
87,100,76,52,34,10,0,5,3
89,100,89,53,17,0,15,20,7
100,83,50,37,54,58,30,0,4
67,100,97,53,15,1,5,0,2
77,100,79,70,73,33,0,2,9
82,100,87,54,27,0,1,10,2
95,61,30,0,30,80,100,94,5
87,100,98,77,59,32,4,0,5
100,98,61,28,0,25,57,72,8
83,100,78,61,39,11,0,17,3
99,100,74,44,8,0,27,35,6
78,36,2,0,38,78,100,80,0
100,59,31,34,40,63,41,0,4
90,100,77,52,30,8,4,0,2
100,79,47,38,49,66,33,0,4
95,100,77,53,45,11,0,8,5
77,100,96,63,43,14,0,5,3
100,79,54,28,3,0,25,26,6
95,59,43,0,10,56,96,100,5
91,100,75,53,36,10,0,9,3
37,70,100,64,28,0,5,12,1
80,100,76,36,0,30,39,41,7
76,44,0,12,57,100,88,44,0
73,62,96,100,66,71,29,0,9
98,57,35,0,36,86,100,98,5
60,54,77,100,88,57,27,0,1
85,100,82,39,0,1,28,33,7
73,40,0,1,44,90,100,86,0
89,100,59,23,0,35,69,92,8
77,30,0,4,37,82,100,72,0
64,100,92,52,12,0,2,8,1
94,100,69,34,0,32,50,49,7
64,81,100,95,70,45,21,0,1
92,100,75,60,43,10,0,7,3
83,100,64,27,2,19,18,0,2
44,76,100,84,52,49,35,0,9
100,84,56,40,44,56,27,0,4
68,60,97,100,75,49,0,3,9
96,53,12,0,38,80,100,74,0
65,100,88,35,0,6,8,12,1
100,90,58,58,89,60,26,0,9
100,83,47,42,49,75,37,0,4
100,79,58,37,39,42,21,0,4
85,100,80,63,41,11,0,10,3
0,10,31,56,88,100,76,65,9
100,89,55,15,0,24,64,97,0
62,75,97,100,75,50,25,0,1
64,100,91,50,10,1,0,1,1
92,96,100,70,36,0,26,31,7
73,60,100,72,85,42,0,1,9
80,100,70,39,11,10,17,0,2
100,79,52,45,66,50,26,0,4
100,75,48,18,0,17,32,20,6
59,78,100,98,74,50,25,0,1
81,100,92,49,7,0,32,34,7
100,83,52,36,35,65,33,0,4
100,71,35,0,2,28,32,19,6
100,82,62,42,34,39,19,0,4
40,0,4,35,75,100,90,63,0
97,100,71,46,23,0,3,7,2
78,100,88,54,24,0,4,10,2
100,86,56,26,0,16,33,7,6
58,79,100,85,64,42,21,0,1
95,100,66,80,64,20,0,9,9
89,100,67,79,67,31,0,3,9
100,94,65,32,0,1,28,34,6
63,38,0,14,50,85,100,71,8
65,74,96,100,75,50,25,0,1
90,100,82,54,31,10,0,0,3
94,100,99,54,5,0,28,17,7
100,78,49,20,19,39,24,0,4
100,56,10,0,36,81,100,79,0
83,100,76,47,13,0,30,27,6
72,35,0,17,56,96,100,84,0
100,59,65,93,71,53,3,0,9
72,84,100,96,72,48,24,0,1
83,100,88,63,47,27,4,0,3
98,100,61,16,0,37,51,19,6
100,96,67,35,4,0,25,24,6
92,83,49,13,0,37,74,100,8
93,100,87,44,0,5,44,53,7
0,9,26,52,80,100,81,63,9
77,82,40,0,0,38,79,100,0
100,92,92,55,50,28,0,17,5
100,63,30,39,70,90,44,0,4
47,66,83,100,75,50,25,0,1
93,55,58,25,0,53,100,93,5
100,65,29,33,44,86,45,0,4
82,47,6,0,34,76,100,82,0
90,100,88,57,52,28,4,0,5
35,52,75,100,76,51,25,0,1
93,100,86,53,56,31,4,0,5
67,100,88,48,11,0,0,2,1
100,84,56,27,0,17,35,15,6
57,85,100,76,64,57,24,0,9
71,40,0,1,42,80,99,100,5
97,70,35,0,23,71,100,100,5
90,89,47,0,4,51,95,100,8
96,56,15,0,25,63,100,98,0
97,100,67,87,83,39,0,16,9
100,85,57,25,0,11,30,9,6
86,83,41,0,16,55,95,100,0
95,60,40,0,26,77,99,100,5
57,39,0,1,43,83,100,75,8
63,100,76,36,4,1,0,1,2
76,100,95,62,35,10,0,3,2
94,74,97,100,75,50,25,0,1
62,98,100,60,25,0,6,12,2
100,97,61,23,0,38,44,41,7
70,89,100,82,72,54,26,0,9
88,100,77,39,2,0,30,38,7
60,86,100,52,5,1,1,0,1
77,100,73,78,58,15,0,14,9
95,100,77,41,4,0,22,26,7
66,100,72,40,0,11,55,93,8
86,62,100,55,10,0,2,5,1
99,100,97,64,32,0,28,40,7
90,100,82,71,71,47,24,0,9
100,82,50,35,42,63,32,0,4
100,74,45,47,64,68,34,0,4
91,100,67,32,0,38,49,49,7
91,62,20,0,15,52,91,100,0
29,52,76,100,76,50,25,0,1
95,69,31,0,20,56,90,100,0
79,60,22,0,35,64,97,100,8
60,100,68,35,0,2,39,68,8
73,100,83,49,21,0,10,14,2
