@relation input_channel_0

@attribute channel_0_0 numeric
@attribute channel_0_1 numeric
@attribute channel_0_2 numeric
@attribute channel_0_3 numeric
@attribute channel_0_4 numeric
@attribute channel_0_5 numeric
@attribute channel_0_6 numeric
@attribute channel_0_7 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
100,18,46,62,1,43,74,0,8
42,89,73,59,100,88,41,0,3
100,59,31,17,35,83,49,0,6
0,30,68,56,25,2,51,100,2
50,5,71,91,7,78,100,0,8
86,33,0,58,87,100,93,19,9
9,19,0,46,100,74,77,83,4
0,46,81,100,96,88,74,85,1
0,68,89,74,61,35,20,100,7
0,32,67,48,16,16,58,100,2
34,0,8,65,100,99,42,7,0
46,13,0,32,77,100,85,43,0
100,58,23,0,9,58,60,7,6
100,47,0,49,66,3,27,98,8
97,52,0,21,76,100,74,23,9
0,39,72,100,83,61,41,24,1
100,58,29,55,87,81,39,0,5
0,26,52,8,4,4,41,100,5
77,51,0,61,94,22,33,100,8
27,42,62,41,0,38,82,100,2
38,84,100,53,73,98,54,0,8
0,56,100,91,88,89,42,93,1
0,63,100,50,34,86,57,9,8
83,57,60,65,72,87,0,100,1
40,22,0,23,83,100,61,19,0
100,56,33,26,63,93,47,0,6
50,63,26,0,59,100,80,76,4
15,59,71,50,99,100,53,0,3
100,63,18,5,42,77,47,0,5
0,41,68,64,51,28,56,100,7
78,43,10,0,57,100,51,9,6
0,61,90,69,42,27,35,100,7
0,44,92,100,81,61,40,22,1
0,36,78,100,76,49,24,22,1
75,100,95,65,90,81,42,0,3
0,33,97,82,59,100,82,7,7
58,85,93,50,94,100,50,0,3
9,39,86,51,79,100,54,0,3
18,66,93,49,0,14,75,100,2
63,36,30,58,80,100,60,0,9
91,48,12,0,55,100,39,5,6
3,36,88,66,15,0,27,100,5
28,64,100,53,22,80,66,0,8
25,65,100,20,0,55,94,22,8
38,6,0,47,99,100,71,17,0
100,48,12,9,51,80,49,0,5
0,34,63,94,100,86,73,70,1
54,5,51,50,0,12,45,100,5
43,85,100,17,0,62,90,7,8
50,47,92,88,48,0,49,100,2
69,43,15,5,50,100,48,0,6
38,51,37,38,28,0,50,100,1
44,65,54,30,0,29,64,100,2
80,43,9,0,28,78,100,90,0
11,39,62,50,24,0,50,100,2
48,50,100,78,76,91,45,0,3
45,41,89,54,68,100,60,0,3
10,4,11,2,19,0,21,100,1
0,53,100,87,87,87,87,80,1
55,70,95,72,40,0,40,100,2
42,7,0,54,100,73,56,39,4
9,16,0,65,100,80,52,33,4
25,0,1,43,87,100,72,29,0
0,23,56,48,19,11,55,100,2
0,33,66,100,94,79,66,62,1
51,74,100,52,41,73,60,0,8
97,63,30,11,48,100,39,0,6
17,8,61,42,3,0,44,100,5
37,79,49,0,25,66,100,10,8
10,39,88,55,100,98,43,0,3
33,21,0,4,77,90,88,100,4
53,100,86,28,58,98,60,0,5
0,41,72,66,63,31,33,100,1
32,23,60,33,0,17,41,100,5
0,51,100,63,26,15,38,100,7
82,39,25,75,100,91,58,0,9
3,50,100,78,76,90,47,0,3
81,50,23,17,70,100,44,0,6
14,52,66,50,35,0,50,100,1
7,17,94,66,9,0,18,100,5
100,58,21,0,21,71,57,11,6
100,53,18,0,14,69,64,12,6
12,0,21,66,100,99,63,18,0
32,0,56,59,17,12,42,100,5
73,35,10,11,59,100,62,0,6
0,40,80,70,40,14,56,100,2
62,37,14,0,55,100,66,58,4
32,12,0,53,100,94,81,65,4
38,14,0,39,93,100,86,70,4
0,42,51,43,46,100,71,31,1
96,0,22,87,51,25,100,38,8
0,50,94,73,60,43,50,100,7
0,53,83,68,55,30,45,100,7
37,48,0,63,100,89,80,74,4
32,0,2,51,95,100,66,25,0
48,18,43,53,41,0,38,100,1
0,54,78,100,98,92,80,90,1
21,0,2,40,86,100,75,30,0
0,42,90,100,71,57,44,14,3
0,20,54,51,29,3,54,100,2
31,57,55,30,0,26,62,100,2
79,57,17,62,99,100,52,0,9
53,86,98,83,52,0,47,100,2
27,53,76,49,9,0,50,100,2
60,12,3,57,97,100,46,0,0
0,36,62,57,70,100,78,39,3
0,62,100,88,79,66,35,99,7
43,28,60,40,0,0,50,100,2
100,52,25,45,38,0,34,76,8
71,48,100,59,87,87,55,0,9
34,15,0,56,100,78,54,41,4
62,27,0,2,51,100,62,20,6
63,95,93,61,100,99,67,0,9
34,65,62,55,44,0,21,100,1
0,42,73,100,81,61,46,39,1
0,28,100,38,58,96,72,11,9
90,13,26,96,52,0,45,100,8
2,0,45,24,7,1,44,100,5
0,13,56,100,94,75,54,31,1
23,15,0,60,94,100,86,78,4
47,11,0,21,62,98,100,61,0
45,58,94,75,39,0,50,100,2
0,37,85,100,85,76,70,67,1
100,55,39,91,86,68,43,0,9
0,27,84,82,84,100,55,2,3
23,68,100,73,82,98,52,0,3
0,33,55,45,14,9,56,100,2
75,93,100,80,66,66,34,0,3
38,20,0,56,100,80,61,43,4
0,46,88,73,65,36,46,100,7
24,67,61,36,0,0,50,100,2
100,40,0,26,78,88,73,33,9
4,50,100,71,46,89,51,0,3
87,51,0,74,100,89,78,60,4
18,6,22,69,100,90,44,0,0
27,5,30,80,100,74,23,0,0
0,37,89,67,50,33,48,100,7
32,74,82,45,87,100,54,0,3
0,43,100,90,55,13,28,92,2
14,23,41,24,0,22,61,100,2
66,6,100,45,33,0,89,13,8
64,100,85,47,70,82,43,0,5
96,31,44,96,37,0,72,100,8
0,42,90,100,84,68,55,45,1
40,0,20,86,100,75,61,59,4
59,16,0,25,77,100,82,35,0
16,11,5,29,85,100,46,0,6
36,19,0,80,100,73,70,69,4
56,75,91,68,28,0,51,100,2
0,13,57,60,38,11,57,100,2
0,56,72,54,49,22,41,100,7
30,19,0,11,74,100,89,85,4
32,35,56,17,0,12,54,100,5
51,93,64,70,100,82,38,0,3
0,61,100,83,58,44,25,97,7
0,27,73,73,54,50,49,100,7
6,45,59,37,3,0,52,100,2
76,23,36,68,23,0,46,100,8
0,24,66,100,72,47,26,11,1
29,55,74,59,30,0,49,100,2
40,62,58,35,0,27,62,100,2
81,2,0,81,100,81,69,59,9
0,26,56,45,26,34,69,100,2
35,5,0,44,87,100,70,53,4
31,63,75,39,0,11,58,100,2
0,36,64,54,37,23,38,100,7
13,0,51,32,2,4,41,100,5
98,44,40,91,100,79,44,0,9
46,78,79,65,100,75,37,0,3
94,54,0,47,85,100,82,5,9
41,62,100,74,37,0,23,83,2
32,6,0,34,79,100,99,82,0
71,29,0,24,76,100,85,31,0
42,19,51,13,0,11,46,100,5
32,22,100,78,35,14,71,0,8
27,15,0,49,100,82,68,66,4
0,26,49,39,15,24,62,100,2
34,43,89,65,0,12,26,100,5
29,16,0,70,100,89,57,26,4
0,51,98,87,53,100,68,17,3
6,0,24,73,100,82,35,6,0
33,39,63,0,28,40,100,25,8
69,0,24,81,0,46,100,20,8
0,10,57,100,92,70,52,32,1
27,58,76,57,16,0,50,100,2
0,15,51,89,100,86,72,57,1
13,56,56,30,0,3,51,100,2
35,30,50,11,0,56,100,20,8
54,60,87,48,14,0,40,100,5
22,34,62,38,0,5,53,100,2
28,8,54,28,6,0,40,100,5
0,51,100,83,71,59,44,97,7
0,22,71,70,61,42,52,100,7
62,20,0,34,78,100,77,26,0
11,31,92,75,46,100,62,0,3
70,100,40,0,53,78,51,21,9
4,29,80,68,93,100,52,0,3
33,13,0,49,100,63,37,20,4
100,26,0,66,97,86,72,69,9
10,57,91,65,30,0,30,100,7
9,18,0,10,71,100,92,90,4
0,1,26,63,12,12,33,100,5
100,54,21,0,2,52,54,1,6
0,41,79,100,95,87,78,78,1
0,31,78,54,23,17,44,100,7
20,6,0,65,100,86,70,52,4
11,0,35,84,100,65,21,11,0
57,3,27,62,86,100,63,0,9
66,0,21,80,14,42,100,49,8
25,37,92,100,68,97,51,0,3
78,65,0,56,84,2,35,100,8
22,0,40,53,19,20,41,100,5
89,40,0,69,100,74,69,68,4
0,91,79,60,50,17,9,100,7
55,100,88,40,24,68,48,0,5
31,0,8,85,100,66,68,76,4
31,0,1,57,100,98,51,7,0
7,44,54,30,0,14,57,100,2
0,5,70,100,43,53,84,26,8
100,70,37,11,0,38,48,2,6
0,22,49,76,100,84,71,63,1
41,63,82,52,100,98,46,0,3
100,49,13,0,33,90,75,8,6
24,36,98,27,45,100,84,0,9
44,16,0,20,61,100,85,81,4
90,100,64,59,80,72,36,0,5
28,59,33,2,63,100,48,0,8
94,56,23,0,19,69,100,89,0
27,0,62,54,3,6,31,100,5
100,55,13,0,12,64,78,26,6
34,16,17,0,1,44,100,46,8
34,0,37,92,100,84,74,74,1
38,59,89,69,31,0,54,100,2
100,60,26,3,0,43,51,12,6
75,46,22,12,66,100,45,0,6
21,19,32,45,63,0,34,100,1
25,62,65,66,100,81,41,0,3
7,15,65,31,0,4,33,100,5
56,5,10,87,71,0,58,100,8
51,56,100,82,45,0,42,94,2
4,45,100,59,32,15,0,65,7
93,100,44,12,68,80,50,0,9
30,70,78,63,34,0,46,100,2
31,20,16,75,100,68,33,0,4
22,9,0,22,100,88,50,57,4
9,9,0,2,81,100,56,59,4
80,32,63,61,86,100,53,0,9
21,55,92,73,92,100,52,0,3
52,19,0,6,58,100,60,19,6
14,66,66,50,31,0,25,100,7
3,0,41,89,100,75,25,14,0
69,33,63,70,100,98,51,0,9
55,52,0,16,100,100,57,27,4
34,60,100,70,94,89,39,0,3
19,21,73,40,3,0,36,100,5
75,30,0,62,100,70,55,38,4
0,65,100,27,3,78,70,35,9
23,17,0,43,100,58,38,27,4
95,100,61,41,50,93,58,0,6
21,48,100,83,59,41,17,0,1
6,33,73,52,6,0,52,100,2
56,100,64,18,48,81,50,0,5
0,34,70,100,95,84,73,64,1
31,0,14,59,100,98,62,19,0
75,39,30,83,100,91,57,0,9
12,0,33,77,100,78,37,12,0
9,1,12,69,100,82,28,0,0
38,52,97,58,78,100,38,0,3
35,21,0,18,77,100,87,79,4
16,9,0,30,86,100,75,63,4
15,0,20,67,100,93,53,16,0
49,55,100,72,48,81,49,0,3
0,44,80,43,71,100,54,2,3
0,46,87,100,86,76,69,67,1
98,85,33,46,100,84,52,0,9
100,59,25,0,14,59,46,0,6
27,50,40,19,0,33,65,100,2
100,79,47,79,66,62,36,0,9
100,54,42,92,96,94,62,0,9
42,67,63,36,0,24,62,100,2
19,0,75,100,27,3,1,92,5
7,57,8,0,57,100,46,1,5
29,2,0,47,90,100,71,19,0
53,88,100,73,70,70,36,0,3
15,4,0,55,100,85,83,77,4
45,18,0,64,98,7,26,100,8
0,40,74,40,1,15,63,100,2
19,12,57,28,7,0,41,100,5
100,57,24,0,18,69,57,4,6
0,59,100,72,55,40,9,84,7
19,0,3,63,100,91,77,68,4
100,40,0,43,92,23,3,46,8
57,35,9,0,29,100,71,5,6
47,68,100,74,62,96,52,0,3
7,27,48,8,0,8,52,100,5
0,59,86,68,48,16,38,100,7
0,9,43,91,100,65,15,10,0
51,100,56,0,48,91,65,22,9
0,46,86,100,95,92,89,95,1
100,56,19,0,30,87,84,30,6
0,49,91,100,78,56,36,16,1
39,5,0,55,100,80,52,28,4
0,44,79,76,53,29,43,100,7
77,29,66,66,100,93,49,0,9
0,40,80,100,100,91,80,54,1
63,46,19,0,54,100,87,74,4
34,32,8,0,41,100,76,19,6
0,8,70,100,60,33,15,22,7
0,17,56,53,26,15,57,100,2
0,36,56,37,1,15,61,100,2
82,51,0,23,100,99,70,47,4
0,43,93,89,60,28,44,100,2
31,17,41,5,0,7,43,100,5
63,35,1,61,79,0,33,100,8
41,77,92,66,100,78,37,0,3
100,47,14,0,24,93,95,14,6
93,44,26,53,100,86,38,0,5
41,100,99,45,40,89,57,0,5
0,63,100,90,73,57,50,60,1
49,19,31,36,0,7,51,100,8
7,0,57,49,76,100,65,1,9
60,26,49,35,0,56,100,37,8
87,34,0,38,99,100,55,18,4
100,66,0,10,70,87,74,12,9
38,85,85,70,59,0,23,100,1
86,37,0,53,100,83,61,41,9
99,54,26,17,51,100,61,0,6
41,0,52,68,83,100,65,6,9
25,7,95,36,0,100,76,14,9
11,8,0,17,60,100,85,76,4
16,18,0,26,88,100,74,59,4
26,0,2,33,80,100,82,38,0
39,14,0,25,78,100,77,28,0
17,51,83,55,59,100,55,0,3
42,24,0,19,79,100,82,73,4
0,33,65,63,58,35,55,100,7
68,42,0,44,100,86,51,41,4
21,49,87,69,32,0,50,100,2
98,50,20,21,77,100,45,0,6
100,46,18,66,91,75,44,0,9
16,10,57,27,0,2,45,100,5
51,12,0,54,100,86,28,20,0
12,42,57,12,0,12,55,100,5
97,53,32,39,90,100,51,0,6
40,7,72,100,22,52,84,0,8
54,24,6,13,59,100,54,0,6
0,26,60,97,100,74,48,30,1
100,79,57,36,14,0,0,29,1
43,8,3,41,87,100,54,0,0
28,75,100,51,8,32,47,0,5
9,4,0,28,69,100,92,46,0
100,52,17,57,79,75,52,0,9
100,67,39,15,29,73,46,0,6
0,19,69,100,84,59,33,7,7
52,21,5,0,34,100,95,35,6
18,43,77,100,88,55,21,0,0
100,70,30,0,11,70,76,16,6
7,78,100,98,98,22,0,93,1
43,19,53,30,0,10,42,100,5
53,59,52,6,0,18,53,100,5
21,34,62,31,8,0,48,100,5
0,38,70,55,26,19,59,100,7
22,0,19,73,100,63,41,26,4
100,56,19,0,12,62,68,15,6
7,18,68,46,11,0,29,100,5
14,46,50,34,0,18,62,100,2
28,0,37,45,51,24,30,100,1
0,37,47,46,37,6,53,100,7
0,67,85,65,40,4,14,100,7
81,0,19,84,45,24,83,100,8
49,0,28,63,62,59,24,100,1
57,100,97,23,74,96,78,0,9
60,40,0,2,60,100,82,71,4
27,37,72,63,35,0,50,100,2
15,14,50,37,7,0,50,100,2
12,37,61,37,5,0,49,100,2
16,15,6,0,69,95,92,100,4
44,58,100,40,63,77,67,0,9
0,54,100,33,37,82,72,12,9
59,16,89,91,28,73,100,0,8
3,12,60,18,0,67,100,33,8
100,59,25,0,4,53,48,1,6
0,38,82,76,65,70,70,100,1
0,14,75,100,61,40,36,47,7
100,67,27,0,17,68,58,23,6
97,79,0,18,96,100,83,83,9
87,61,0,18,78,100,71,10,9
0,24,62,100,100,95,91,81,1
55,14,48,19,0,6,47,100,5
93,60,19,0,23,100,86,38,6
0,35,90,100,69,44,23,8,1
44,58,100,0,7,78,93,11,8
32,45,77,49,14,0,51,100,2
79,35,6,0,43,100,75,17,6
54,100,80,43,51,47,0,27,8
13,0,42,90,100,80,59,45,1
88,34,0,45,78,21,50,100,8
100,63,83,93,90,77,45,0,9
4,46,76,24,41,100,57,0,8
88,53,77,100,88,73,43,0,9
23,31,90,80,76,100,56,0,3
0,38,74,49,15,6,35,100,7
0,55,100,98,80,72,91,71,7
100,67,39,14,0,22,37,3,6
16,31,76,70,28,0,55,100,2
70,49,26,19,62,100,43,0,6
22,0,46,94,100,78,56,44,1
37,0,2,53,98,100,58,7,0
100,61,30,7,0,42,49,6,6
5,50,76,44,73,100,59,0,3
100,56,23,0,14,59,47,1,6
100,31,36,70,23,0,43,86,8
39,74,100,76,62,57,38,0,1
73,45,18,7,49,100,55,0,6
69,22,0,31,80,100,56,7,0
0,45,79,93,93,97,100,93,1
86,100,58,24,0,28,43,2,6
0,55,73,50,29,3,38,100,7
46,72,83,82,100,77,39,0,3
43,30,0,51,100,80,50,23,4
40,0,46,100,70,44,95,34,0
51,86,69,37,0,9,54,100,2
100,27,0,56,81,10,33,98,8
28,39,67,42,81,100,56,0,9
0,39,73,38,60,100,62,9,3
8,40,95,26,88,100,81,0,9
46,0,18,94,59,4,49,100,2
0,49,100,73,54,45,22,71,7
0,40,97,100,98,71,32,91,7
0,26,35,32,13,22,60,100,7
0,0,52,100,100,78,58,44,7
0,50,80,60,52,60,88,100,1
37,0,6,65,100,64,44,20,4
0,34,63,51,15,14,58,100,2
55,82,98,69,100,85,45,0,3
41,0,41,61,6,24,42,100,5
0,18,47,76,100,79,60,58,1
0,35,70,63,57,48,44,100,1
100,53,18,0,19,76,84,24,6
100,57,28,6,0,37,70,28,6
17,30,55,31,0,4,52,100,2
0,49,100,88,61,34,21,44,7
100,55,0,33,85,83,64,62,9
53,3,47,23,0,59,100,9,8
100,62,35,18,31,76,49,0,6
100,55,79,94,86,80,48,0,9
8,81,76,12,64,100,66,0,5
54,12,0,34,83,100,73,28,0
60,98,48,25,77,100,43,0,8
15,80,100,88,73,56,0,98,1
7,0,0,20,96,87,85,100,4
11,0,59,100,67,44,33,48,1
5,0,21,71,100,67,19,13,0
54,30,15,69,52,0,48,100,8
0,21,54,68,60,48,66,100,2
30,70,88,86,85,100,50,0,7
81,63,0,41,81,19,41,100,8
94,69,48,85,100,85,44,0,9
4,47,100,68,45,25,0,76,7
61,78,100,73,87,87,41,0,3
2,0,43,86,100,77,56,50,1
100,76,50,26,6,0,46,25,6
64,20,0,2,49,100,59,17,6
20,61,68,38,0,16,58,100,2
89,20,11,43,54,0,34,100,8
0,30,67,100,72,53,44,52,7
0,49,100,69,38,96,91,36,3
71,27,1,24,74,100,51,0,0
0,46,88,45,49,100,83,23,3
46,82,82,77,100,75,38,0,3
0,21,62,100,87,67,50,38,1
85,40,51,100,71,91,62,0,9
77,87,100,13,28,83,94,0,8
100,40,2,0,67,89,18,11,6
0,33,67,100,100,81,65,53,1
0,8,37,32,11,23,62,100,2
94,45,1,0,53,100,97,47,0
100,78,45,18,0,21,64,16,6
4,54,85,80,76,100,48,0,7
10,36,100,91,58,24,0,36,7
32,47,83,70,31,0,50,100,2
44,18,60,35,0,26,51,100,5
100,60,35,39,75,73,39,0,5
72,30,7,0,49,100,74,70,4
0,84,100,10,2,66,86,5,8
23,9,0,57,100,58,42,43,4
56,42,0,29,100,90,70,59,4
44,62,61,0,35,100,81,14,8
100,12,0,85,94,81,65,62,9
39,76,22,50,69,0,26,100,8
87,31,100,38,22,0,73,33,8
0,69,98,71,35,13,24,100,7
2,53,100,67,55,79,46,0,3
86,43,71,100,83,76,48,0,9
0,43,68,50,92,100,55,8,3
29,93,84,10,0,74,100,17,8
0,7,0,18,57,95,87,100,4
11,6,0,30,74,100,87,79,4
79,100,41,0,53,95,74,39,9
99,100,45,44,100,92,57,0,9
100,56,25,4,0,37,61,12,6
100,9,0,98,48,46,98,18,8
34,34,0,58,100,100,90,82,4
57,100,62,51,79,29,0,61,8
0,65,100,57,36,19,2,69,7
0,43,100,85,44,33,50,9,3
0,52,46,11,65,100,38,9,8
88,9,0,55,4,24,100,63,8
87,64,11,68,100,84,38,0,9
0,23,77,100,70,30,29,84,2
72,5,53,93,0,11,100,58,8
0,46,100,85,47,26,19,90,7
48,16,0,12,55,100,75,33,6
0,58,55,55,69,33,42,100,7
0,13,55,100,79,59,45,42,7
5,38,53,32,0,29,69,100,2
47,82,100,89,79,76,47,0,1
0,73,100,71,60,46,20,97,7
0,10,33,75,100,87,50,6,0
0,52,68,50,23,9,30,100,7
0,26,32,33,36,3,6,100,1
1,0,20,68,100,99,61,26,0
97,51,14,0,28,100,73,10,6
0,41,72,54,26,13,56,100,2
29,1,64,65,0,1,26,100,5
56,17,0,45,100,83,38,6,4
100,56,22,0,11,68,62,6,6
53,99,97,61,22,0,36,100,7
100,53,68,68,0,17,62,88,8
68,27,0,45,99,100,77,69,4
8,25,29,21,0,33,67,100,2
66,21,0,4,48,100,62,6,6
61,100,66,15,0,55,87,71,9
23,56,100,80,68,76,42,0,3
0,27,63,100,86,59,45,49,7
31,2,32,82,100,66,15,0,0
0,35,88,64,49,100,63,8,3
44,21,68,70,0,45,100,41,8
30,24,60,90,100,75,32,0,0
44,0,48,73,12,5,19,100,5
30,60,100,67,94,75,27,0,3
0,60,64,56,52,4,0,100,1
24,59,73,46,0,5,54,100,2
56,15,0,39,86,100,76,30,0
0,36,94,100,58,14,29,90,2
45,34,11,0,40,100,51,28,6
65,93,93,69,36,0,48,100,2
78,36,6,13,71,100,43,0,6
83,0,56,100,17,48,99,37,8
18,55,65,38,0,13,57,100,2
100,54,19,0,11,71,84,17,6
63,58,11,36,63,0,36,100,8
33,32,0,60,96,100,91,85,4
0,50,100,73,43,13,11,46,7
9,18,74,66,34,0,37,100,2
39,14,0,26,75,100,82,42,0
21,25,0,20,85,100,91,82,4
0,24,52,37,5,6,53,100,2
0,62,99,77,62,52,26,100,7
70,65,15,72,87,0,23,100,8
0,10,61,100,77,47,20,3,7
59,34,0,33,100,95,73,53,4
22,34,0,38,100,97,91,72,4
42,0,54,71,14,54,100,39,8
4,23,89,100,20,32,79,0,8
0,35,87,100,63,23,46,98,2
100,58,24,1,14,67,48,0,6
31,1,0,62,100,76,20,12,0
16,8,49,55,26,0,50,100,2
100,58,30,20,42,80,47,0,6
40,23,0,54,100,97,68,57,4
84,41,37,66,0,46,100,33,8
26,0,10,61,100,95,50,4,0
0,40,76,100,87,64,39,16,1
0,13,13,18,60,93,88,100,4
17,27,68,54,21,0,50,100,2
11,0,12,53,88,100,73,34,0
17,36,0,50,98,100,84,76,4
0,11,62,100,94,72,48,44,7
29,0,11,52,98,100,61,11,0
100,64,36,22,55,90,45,0,6
39,0,42,100,95,30,49,30,0
47,0,5,50,100,100,59,4,0
32,55,72,56,32,0,43,100,2
0,36,87,100,87,77,72,77,1
50,16,0,29,76,100,89,36,0
26,63,83,57,100,90,41,0,3
52,69,93,68,34,0,50,100,2
0,4,70,93,61,15,31,100,2
56,100,27,24,78,95,32,0,5
6,48,83,60,100,86,34,0,3
35,26,0,54,100,91,84,74,4
36,36,80,52,0,29,35,100,5
38,16,3,0,48,100,47,22,6
33,60,99,38,79,100,73,0,9
100,64,43,87,81,100,57,0,9
56,41,69,29,6,0,45,100,5
0,34,69,100,84,62,41,25,1
16,48,72,42,0,2,53,100,2
11,0,22,66,100,78,34,13,0
30,44,89,77,40,0,51,100,2
100,60,0,14,75,88,73,71,9
16,58,96,72,100,98,48,0,3
100,37,43,69,33,0,35,83,8
0,34,70,48,16,11,55,100,2
10,12,38,90,100,72,24,0,0
0,38,80,100,80,58,38,29,1
100,76,0,21,98,96,86,82,9
0,58,92,68,38,19,29,100,7
80,100,56,29,36,100,67,0,6
38,100,85,24,41,95,48,0,5
100,49,13,6,40,93,61,0,6
86,41,10,0,45,100,78,22,6
65,100,5,19,65,0,13,97,8
0,43,75,100,71,43,18,3,1
2,93,100,86,74,37,0,100,7
0,38,72,100,82,62,41,20,1
19,61,96,72,64,100,51,0,3
10,0,30,31,44,18,21,100,1
88,18,0,75,100,86,73,76,9
0,40,59,42,26,14,57,100,7
74,50,13,0,35,100,79,10,6
39,89,95,53,91,100,55,0,3
0,26,61,99,100,74,51,33,1
78,23,59,100,76,77,55,0,9
0,19,56,93,100,75,49,31,1
11,0,11,69,100,75,53,37,4
19,9,100,25,1,0,93,46,8
0,31,99,100,55,8,19,88,2
21,0,7,91,100,70,72,70,4
100,81,41,62,93,80,46,0,9
24,55,100,79,52,29,12,0,1
0,32,80,66,68,100,60,6,3
0,42,76,100,92,82,71,68,1
0,35,70,100,86,70,55,49,1
25,0,8,52,92,100,66,20,0
41,12,0,75,100,81,65,48,4
43,9,0,44,90,100,66,15,0
0,44,85,62,34,21,45,100,7
83,36,11,0,78,100,67,53,4
64,86,100,68,94,78,40,0,3
42,77,75,70,100,88,44,0,3
0,44,91,77,63,83,100,50,7
47,11,0,57,100,81,45,19,4
31,40,81,69,39,0,49,100,2
100,61,21,71,81,78,53,0,9
0,33,66,58,34,19,60,100,2
41,44,58,13,0,3,44,100,5
43,100,77,29,60,95,54,0,5
62,100,77,45,39,79,50,0,8
39,63,78,71,100,78,36,0,3
100,81,43,13,0,44,60,13,6
12,7,33,83,100,85,43,0,0
67,47,0,5,69,100,72,57,4
0,32,48,34,12,12,56,100,2
21,4,0,54,100,92,91,92,4
94,44,12,29,80,100,52,0,5
0,30,74,56,75,100,59,13,3
88,30,5,0,25,100,92,15,6
27,14,70,59,0,6,30,100,5
17,63,66,56,100,94,40,0,3
0,14,27,26,24,3,18,100,1
0,32,64,58,46,11,47,100,7
16,2,16,84,100,75,9,0,0
0,26,99,12,21,100,96,49,9
22,0,42,7,3,7,49,100,5
0,21,53,85,100,86,75,82,1
0,48,100,87,56,30,25,88,7
21,8,36,77,100,82,41,0,0
68,0,38,98,80,39,100,75,8
9,0,29,70,100,84,47,17,0
26,39,44,43,39,0,47,100,1
0,69,97,72,49,90,100,19,7
0,42,81,100,81,57,30,33,1
35,61,81,59,100,86,40,0,3
29,60,78,56,13,0,52,100,2
62,98,65,3,0,70,100,84,9
8,23,0,26,100,72,68,89,4
24,51,96,32,60,100,70,0,9
29,15,33,79,100,82,38,0,0
22,56,57,49,31,0,52,100,1
82,16,0,60,93,100,85,41,9
27,21,0,36,100,96,86,84,4
48,22,5,0,80,100,72,82,4
31,51,78,64,100,84,41,0,3
0,32,66,92,97,61,57,100,9
81,29,0,3,51,94,100,68,0
0,55,85,100,98,93,91,89,1
35,58,63,57,48,0,50,100,1
0,50,100,79,54,36,29,79,7
28,81,73,39,91,100,88,0,9
37,81,95,68,32,0,48,100,2
45,22,13,66,100,55,23,0,4
79,46,22,22,65,100,51,0,6
30,17,80,100,67,30,3,0,1
3,57,100,63,23,0,30,93,7
30,28,0,17,98,100,80,66,4
58,21,1,15,66,100,50,0,6
10,6,0,4,59,88,80,100,4
25,21,60,89,100,71,30,0,0
48,89,77,49,16,0,50,100,2
40,30,79,71,42,0,43,100,2
66,50,21,0,26,100,53,15,6
12,62,100,88,62,50,25,0,1
93,47,54,100,95,93,50,0,9
100,62,47,91,94,91,63,0,9
97,56,20,0,20,93,100,30,6
0,61,67,20,56,100,50,2,8
0,51,87,100,78,54,32,12,1
7,55,93,79,41,0,40,100,3
0,46,100,76,55,29,30,84,7
25,29,14,0,56,90,90,100,4
17,0,12,63,100,100,51,1,0
82,100,54,17,0,46,50,0,6
31,12,35,77,100,89,43,0,0
70,35,96,56,67,100,66,0,9
0,52,100,94,85,81,79,75,1
0,35,86,42,52,100,60,2,3
40,51,0,11,93,100,18,24,6
100,51,18,0,12,79,94,32,6
70,0,57,100,16,5,48,64,8
0,43,91,70,50,35,39,100,7
0,40,74,95,100,73,46,74,9
25,15,0,21,73,100,85,37,0
19,76,16,0,46,100,57,1,5
25,0,8,82,100,79,89,100,4
0,23,61,100,89,72,53,48,1
33,0,61,91,37,29,36,100,5
55,36,0,55,100,77,73,78,4
27,3,13,67,100,96,51,0,0
100,78,31,22,61,83,51,0,5
0,39,71,100,82,59,36,9,1
87,59,21,6,69,100,59,0,5
64,95,83,73,53,0,42,100,1
100,44,17,8,34,84,53,0,6
62,100,52,0,39,79,52,5,9
4,29,44,17,0,9,50,100,5
26,28,59,22,0,8,40,100,5
50,0,62,88,5,42,100,11,8
23,5,0,41,83,100,81,34,0
30,82,65,19,81,100,68,0,9
100,48,15,0,29,84,65,38,6
25,19,0,14,71,100,78,12,0
51,7,52,19,0,4,38,100,5
23,70,100,40,51,89,60,0,8
20,29,58,44,11,0,50,100,2
15,23,81,78,43,0,38,100,2
35,0,75,100,70,45,25,0,1
0,18,56,42,14,11,55,100,2
0,44,54,41,23,9,52,100,7
52,100,50,0,55,96,77,55,9
0,52,100,75,44,17,15,87,7
0,36,60,59,53,16,60,100,1
94,61,53,100,98,94,49,0,9
0,70,100,69,38,0,10,92,7
90,49,0,67,100,25,34,84,8
27,31,41,40,46,0,45,100,1
0,36,93,100,83,61,28,76,7
87,38,0,46,100,73,38,27,9
4,2,0,46,100,100,93,93,4
15,0,20,82,100,84,77,73,4
1,50,58,32,16,0,40,100,7
31,1,0,37,80,100,86,44,0
0,32,68,100,95,89,78,76,1
43,8,0,29,83,100,71,11,0
46,37,59,0,19,78,100,29,8
51,47,16,75,83,0,31,100,8
42,53,94,79,43,0,47,100,2
